Square Footage,Bedrooms,Bathrooms,Location,Garage,Swimming Pool,House Age,House Price ($)
1383,3,2,Mumbai,0,0,38,463891
1162,4,3,Noida,0,1,3,543611
3488,5,1,Etawah,2,0,16,887837
2876,5,1,Faridabad,1,1,15,817755
2212,4,1,Guwahati,1,0,25,602932
3462,4,1,Hyderabad,0,0,8,770873
2362,4,2,Bhiwandi,2,0,41,708549
2630,1,1,Rajahmundry,1,0,4,596219
2204,5,2,Agra,2,1,32,761604
1287,2,2,Ludhiana,2,0,45,549548
2857,1,2,Guwahati,0,0,35,634312
1186,1,1,Ranchi,2,0,30,398153
2907,1,1,Jhansi,2,0,39,668776
2161,2,2,Agra,0,1,48,651102
1129,4,2,Bhubaneswar,1,0,49,517465
3241,5,1,Lucknow,2,0,30,867702
3363,3,3,Amritsar,0,0,17,736708
4856,3,3,Davanagere,1,0,19,992400
2887,5,3,Bangalore,2,1,31,905323
1143,2,1,Nashik,1,0,17,440936
1015,3,1,Kolkata,0,1,2,427676
4373,1,2,Arrah,2,0,37,922685
3470,3,1,Kochi,0,1,48,859058
1244,5,1,Rampur,0,1,29,522248
1926,1,1,Chhapra,2,0,30,536419
4178,3,2,Bilaspur,0,0,43,810986
4159,5,2,Kolkata,1,0,22,945246
3176,2,3,Gandhinagar,0,0,38,725210
1906,5,3,Udupi,2,1,11,702626
1886,2,1,Navsari,2,1,33,682440
1340,1,1,Faridabad,1,1,19,549818
3051,5,2,Puducherry,2,1,3,935963
4398,4,3,Belgaum,0,0,40,900616
2433,4,3,Surat,0,0,22,641776
4950,4,3,Panipat,2,1,18,1137877
1305,4,1,Rampur,1,0,45,460521
1907,4,1,Hapur,1,1,30,703623
3654,2,1,Guwahati,2,1,1,903104
4792,5,2,Ujjain,0,1,20,1073580
4296,1,3,Aligarh,2,0,49,983632
2371,4,2,Bareilly,2,1,5,771917
4039,4,3,Firozabad,1,1,12,964652
1320,1,1,Bhiwandi,0,1,11,478838
1558,1,2,Nanded,1,0,24,452684
2204,4,2,Amravati,1,0,18,584046
3665,2,1,Bhiwandi,0,1,8,793610
3758,1,3,Muzaffarpur,0,0,29,797996
2409,5,3,Srinagar,0,0,22,653767
2641,5,3,Varanasi,2,0,45,819282
4863,2,3,Kochi,0,0,2,878287
4843,3,1,Bhiwandi,2,1,23,1136932
2131,2,1,Chennai,1,1,16,629642
3578,4,1,Bikaner,0,1,44,834389
3457,3,1,Panipat,2,1,8,853115
4367,4,2,Bijapur,2,0,4,943843
1817,5,2,Navi Mumbai,2,1,14,671170
2194,1,2,Chennai,2,0,9,603300
4402,4,1,Ujjain,1,1,11,992237
3540,5,3,Rajahmundry,0,1,48,957425
4266,2,2,Arrah,0,0,38,886142
1011,4,2,Hyderabad,0,1,44,515050
1194,5,1,Nagpur,0,0,16,405377
3537,1,3,Tiruchirappalli,0,1,13,783922
3842,4,3,Firozabad,0,1,36,892256
3928,5,3,Warangal,2,0,44,989594
3229,4,1,Nanded,0,1,36,777261
4009,1,3,Kota,2,0,17,914582
4888,4,2,Noida,1,0,14,1008603
1655,4,2,Jaipur,2,1,29,643920
2921,5,2,Panipat,1,1,17,844994
4387,3,1,Noida,0,0,1,847187
3741,4,3,Srinagar,1,1,20,1004377
3077,3,1,Bhavnagar,1,1,33,793023
2619,2,3,Pune,2,0,2,677148
4749,4,1,Dehradun,2,0,17,995695
4867,3,2,Varanasi,1,1,23,1068658
4864,2,1,Guntur,1,0,22,951404
2119,5,1,Salem,0,1,1,594136
4452,4,1,Udupi,2,1,12,1103436
1777,5,2,Lucknow,1,1,13,626422
1443,2,1,Arrah,2,0,14,477755
1297,5,1,Parbhani,0,0,10,411300
1807,5,2,Ahmedabad,0,1,12,652235
2760,1,3,Etawah,1,0,22,645476
1844,2,1,Nashik,0,0,18,444748
2015,5,2,Agra,1,0,39,663196
2384,3,1,Kota,2,0,19,690242
2397,2,2,Parbhani,2,0,30,687511
1553,1,3,Mysore,1,1,15,606517
3350,4,3,Bokaro,1,0,39,820059
1420,5,1,Bokaro,1,0,14,513969
2269,3,2,Warangal,2,0,9,669286
4791,1,3,Hubli,2,1,5,1112127
2260,2,3,Vijayawada,0,1,33,692189
4605,5,2,Agra,0,0,48,938733
1184,1,1,Faridabad,2,1,5,513616
1467,1,3,Jodhpur,2,0,24,475310
3801,3,3,Madurai,1,1,8,970726
3410,4,3,Bharuch,2,1,19,939541
2306,4,1,Kochi,2,0,12,668974
2576,4,3,Vijayawada,0,1,8,714113
1335,2,2,Ujjain,0,0,8,397998
3209,1,1,Moradabad,1,0,38,739209
4231,2,3,Rampur,0,1,20,916840
2497,1,2,Kottayam,1,1,29,752339
4672,3,2,Hyderabad,2,1,41,1099570
4393,3,1,Firozabad,2,0,34,968151
3059,2,2,Jhansi,1,0,18,745937
2447,2,1,Kochi,0,0,1,484301
4144,3,1,Vadodara,0,1,11,947289
1587,5,1,Surat,2,1,47,737582
2881,4,2,Mumbai,0,1,44,768305
1200,4,1,Guwahati,1,1,35,572939
1521,3,1,Gandhinagar,2,0,32,579771
2887,4,2,Warangal,0,1,42,743111
3552,5,1,Kanpur,2,0,16,853857
4809,5,3,Tiruchirappalli,2,0,6,1046758
2711,1,2,Agra,0,0,9,533838
1787,2,2,Navsari,1,1,40,600829
4110,4,2,Ahmedabad,0,1,22,989710
1059,5,3,Kakinada,0,1,48,526537
1577,2,1,Madurai,0,1,8,473764
1320,2,2,Coimbatore,0,1,32,516505
2458,1,2,Mangalore,0,1,26,678253
4707,2,2,Tirupati,0,1,18,965296
4747,2,3,Udupi,1,1,37,1067736
4479,3,3,Nagpur,2,1,12,1055401
3037,1,3,Jhansi,1,1,38,778255
1922,1,1,Bhiwandi,0,1,34,601315
2409,4,1,Madurai,1,1,4,720499
2694,2,3,Srinagar,2,1,16,847472
1568,4,1,Delhi,1,1,24,570002
2101,5,3,Surat,0,0,14,587541
4265,2,1,Kakinada,2,0,17,872781
4356,5,1,Nashik,0,0,31,904741
1526,3,3,Warangal,0,1,4,509421
3571,2,2,Navi Mumbai,2,0,44,886544
3660,4,2,Navi Mumbai,2,1,34,968333
4227,4,1,Raipur,0,1,38,981781
4411,2,1,Mysore,1,0,38,892201
3172,4,1,Puducherry,2,1,3,861061
1870,2,1,Srinagar,1,1,8,545473
1279,1,1,Ulhasnagar,1,1,12,449750
3964,4,1,Ghaziabad,2,1,35,1023849
4977,2,3,Salem,1,0,2,953010
3669,2,2,Hubli,2,1,29,991381
3893,4,2,Davanagere,2,0,23,869156
2892,1,3,Lucknow,2,0,33,739082
4729,4,3,Bijapur,2,1,18,1167972
2751,2,2,Udupi,1,0,40,632608
4981,1,2,Mathura,1,1,22,1030533
1673,5,1,Varanasi,2,1,14,699163
2151,3,2,Salem,2,0,29,616907
3361,4,1,Hubli,2,0,45,874256
1331,2,1,Bhavnagar,2,0,15,492831
2173,1,2,Jamshedpur,0,1,15,586126
3039,1,1,Jalandhar,1,0,45,714170
2477,5,1,Chennai,1,0,4,617595
1035,4,3,Mathura,2,0,36,474576
2708,1,2,Muzaffarpur,0,1,5,640186
2443,5,3,Muzaffarpur,0,1,3,674887
4093,2,1,Gopalpur,0,0,12,783891
3253,5,1,Ludhiana,2,0,20,867168
3686,4,3,Delhi,0,0,44,785056
3895,5,3,Gopalpur,2,1,20,1027027
2379,1,3,Varanasi,0,1,39,636160
1439,1,1,Kottayam,2,1,39,559705
3776,3,2,Madurai,2,1,1,978375
2119,5,1,Salem,1,1,44,712883
3988,2,3,Hubli,2,0,3,903704
1163,4,2,Panipat,0,0,47,442905
1147,3,3,Tiruchirappalli,1,1,9,538346
4601,5,1,Ambala,0,1,20,1054625
3341,2,2,Surat,2,0,9,764142
1194,3,2,Moradabad,1,0,31,440680
1662,1,1,Navi Mumbai,2,0,46,514255
1479,4,3,Noida,2,0,28,606097
4948,5,3,Dehradun,0,0,35,1059140
1122,2,3,Lucknow,0,0,40,370408
2423,1,1,Ahmedabad,0,0,38,515753
3746,3,3,Bijapur,1,0,44,871766
1964,4,2,Salem,0,0,2,515381
4523,3,3,Noida,2,0,3,986537
3708,3,3,Pune,1,0,14,798782
4175,2,2,Indore,0,1,17,953921
2778,1,2,Malegaon,0,1,35,696846
2485,5,3,Mysore,0,1,4,710155
4814,2,2,Muzaffarpur,2,0,47,1014121
3014,4,1,Bardhaman,0,0,30,628408
4789,3,2,Rajahmundry,2,1,39,1197070
1709,4,1,Guntur,1,1,14,630457
3443,2,2,Udupi,0,0,48,702739
1911,2,1,Rourkela,2,0,27,614668
2360,5,1,Karimnagar,0,0,13,589673
4052,3,3,Sangli,0,1,20,972020
4670,2,2,Noida,1,0,49,927282
4213,4,2,Salem,1,0,49,911012
3364,5,2,Varanasi,2,0,24,834729
2734,4,1,Nagpur,2,0,10,694816
4629,3,3,Bardhaman,2,1,7,1127916
2823,5,2,Mathura,1,1,17,773033
4598,5,3,Bikaner,2,0,22,1049932
2579,5,3,Kanpur,1,1,44,852197
4472,1,1,Navi Mumbai,1,1,11,939035
1680,5,2,Malegaon,0,0,42,497881
2333,4,3,Kadapa,0,1,23,717404
3542,4,2,Jaipur,2,0,22,827169
1555,3,2,Chandigarh,1,0,40,469761
1609,2,2,Jamshedpur,1,1,47,572466
4844,2,3,Ahmedabad,1,0,18,965581
3156,1,1,Bhiwandi,0,0,45,672823
4866,5,1,Bardhaman,1,0,26,1027809
1371,1,3,Bikaner,2,0,48,535408
3902,3,2,Bangalore,2,1,30,1026582
1615,3,2,Chandigarh,0,0,13,480277
3815,2,1,Jamshedpur,2,1,4,965683
2914,3,3,Delhi,1,1,43,846977
3253,5,3,Ambala,1,1,27,881186
1846,4,1,Bhubaneswar,2,0,40,576332
1042,3,3,Nellore,0,1,10,481195
1864,1,3,Kochi,1,1,44,616614
2268,5,1,Warangal,1,1,28,764911
4358,3,1,Surat,0,1,21,970219
2378,3,3,Dehradun,1,1,11,748625
1784,5,3,Vadodara,2,1,20,768658
1475,3,1,Jamshedpur,2,1,36,599954
1082,4,1,Bokaro,0,0,19,372268
2133,2,2,Visakhapatnam,0,0,10,468700
3237,5,3,Puducherry,2,1,15,956684
1799,1,3,Ghaziabad,0,1,45,597921
1935,3,1,Tirupati,2,0,45,648459
4980,2,1,Shillong,0,1,18,1021527
3298,1,2,Lucknow,2,1,7,879642
4795,1,2,Visakhapatnam,1,0,30,997284
3338,4,1,Puducherry,1,1,14,823153
2668,2,3,Visakhapatnam,2,1,37,858505
4272,5,2,Guntur,1,1,41,1070806
4868,2,1,Guwahati,2,1,30,1163728
1325,2,1,Bilaspur,0,0,27,360315
2534,1,1,Bharuch,1,1,49,732436
4480,4,3,Patna,1,1,37,1035280
4678,4,1,Muzaffarpur,1,0,48,1008363
4861,2,1,Bikaner,2,0,41,1073975
2985,2,3,Visakhapatnam,1,1,17,833288
2964,3,1,Guntur,0,1,30,729434
1836,1,1,Patna,1,1,18,589958
1507,5,2,Nashik,0,1,3,566008
3778,5,1,Jodhpur,1,1,28,987110
4672,4,3,Madurai,1,1,37,1080785
3119,1,2,Guwahati,0,1,30,700156
2270,4,1,Gandhinagar,1,0,21,564322
1640,5,3,Parbhani,0,0,49,518403
4795,2,1,Patna,0,1,20,1002809
3987,1,2,Kochi,0,1,22,820992
2878,1,3,Nanded,1,1,36,769399
1607,3,2,Patna,1,1,36,593831
4658,2,3,Kadapa,0,1,21,991217
2958,2,3,Davanagere,1,1,24,843072
1565,4,1,Kolkata,2,0,21,571026
2367,1,3,Bareilly,0,0,7,493423
4996,4,3,Chennai,0,1,8,1081051
3101,2,1,Nanded,2,1,22,804569
2753,3,3,Sangli,2,1,22,872277
3575,1,3,Siliguri,0,0,30,732445
3658,2,3,Kolkata,2,0,34,888508
4603,3,3,Ambala,0,0,29,954603
2581,5,1,Gurgaon,1,1,10,786444
2986,2,1,Mysore,2,0,5,738539
3240,5,2,Kollam,0,1,49,869909
4966,4,3,Dehradun,0,1,39,1106049
3105,5,1,Bokaro,0,1,34,777723
4508,2,3,Udupi,2,1,38,1093530
4182,5,1,Mangalore,1,0,10,887047
1128,1,2,Pune,1,1,9,520264
2872,2,3,Agra,2,1,32,820348
1705,3,2,Bikaner,0,0,5,492868
4996,5,2,Puducherry,0,1,35,1084622
1851,1,2,Chennai,0,1,11,502126
4397,4,1,Karimnagar,2,1,42,1114401
1007,4,3,Mathura,2,0,16,446806
3076,5,1,Bharuch,0,1,27,792964
2135,4,1,Hapur,0,1,20,665100
3994,3,3,Gurgaon,0,0,1,799504
4744,2,3,Kottayam,2,1,26,1138168
3178,1,3,Ludhiana,2,1,11,856183
3235,5,3,Moradabad,1,1,15,859783
2698,4,1,Gandhinagar,0,1,39,744742
3756,2,3,Rourkela,0,0,40,812459
2498,3,3,Navsari,1,0,48,714201
4435,4,3,Mathura,0,1,18,1028001
4275,4,2,Rajahmundry,1,0,24,891791
3259,1,3,Bijapur,2,1,28,892302
2644,3,3,Srinagar,1,1,25,747929
1275,3,1,Jamshedpur,1,0,23,442184
4144,5,2,Bardhaman,2,1,11,1065573
2702,1,1,Nagpur,0,1,33,642372
2795,5,2,Noida,1,1,16,790518
1242,1,1,Puducherry,1,1,36,485759
4858,3,1,Noida,0,0,23,973709
4173,1,3,Bilaspur,1,0,6,840832
4034,1,3,Moradabad,2,0,43,927855
3732,1,2,Bareilly,1,0,24,741646
1170,2,2,Nellore,0,0,38,371653
1652,2,2,Amritsar,0,1,42,561108
2932,3,3,Lucknow,1,0,6,656254
3235,1,1,Raipur,0,0,10,670495
4512,3,2,Surat,0,1,22,1035036
2109,2,3,Aligarh,1,1,23,659245
2499,1,3,Kota,1,1,5,674528
3099,5,1,Salem,0,1,28,855740
3158,2,1,Noida,1,1,9,792452
2972,2,3,Rourkela,2,0,39,775983
3924,2,1,Ludhiana,1,0,49,800362
4925,1,1,Mathura,0,0,44,888331
2066,4,3,Thane,2,1,28,717326
3258,5,2,Bijapur,0,0,25,788283
3035,5,2,Coimbatore,0,1,43,845260
4271,3,3,Karimnagar,2,0,38,946701
4881,1,2,Chhapra,1,1,27,1015139
1857,2,3,Thane,0,0,24,499413
4823,4,3,Ulhasnagar,1,0,43,1000690
3674,1,1,Bangalore,1,1,43,893156
2049,1,2,Kolkata,2,1,46,702917
4990,4,3,Nashik,0,1,16,1134831
1298,2,2,Agra,2,0,2,454975
4148,1,2,Madurai,2,1,2,929982
1923,5,2,Delhi,0,1,5,620121
1136,5,3,Nagpur,0,1,46,595698
2043,4,1,Ulhasnagar,2,0,21,597687
3487,2,2,Hubli,2,1,10,865696
1210,4,3,Faridabad,2,0,42,571329
3799,1,2,Varanasi,0,0,18,737290
2574,5,1,Shillong,0,0,26,660745
3482,3,2,Navi Mumbai,2,1,20,896632
1779,4,3,Jhansi,0,0,41,514009
2230,3,2,Jaipur,0,1,36,668418
3486,3,2,Jodhpur,0,1,49,845384
2802,5,2,Nanded,1,1,21,856632
3713,4,1,Ambala,1,0,2,824809
2065,3,2,Moradabad,2,0,46,624348
1410,1,3,Thane,1,0,33,461045
4594,2,2,Amravati,2,1,23,1118100
3853,2,2,Bhavnagar,2,1,39,948204
3657,5,2,Kadapa,0,0,31,809714
1426,4,1,Bharuch,2,0,4,494452
4346,4,3,Panipat,2,1,41,1103028
2471,2,2,Tirupati,2,1,3,785895
3949,1,3,Gandhinagar,2,1,37,1011832
1941,2,3,Muzaffarpur,0,1,10,539662
2907,2,1,Rampur,0,0,42,656704
1741,4,3,Bangalore,2,0,32,635037
2392,3,2,Surat,1,1,36,733178
2243,1,1,Madurai,1,0,49,539909
2600,4,1,Kollam,2,0,27,682288
4938,2,3,Jamshedpur,0,1,49,1035239
2255,3,1,Mumbai,2,1,19,764697
1327,1,3,Rourkela,2,0,38,462895
2466,5,3,Kanpur,0,1,1,712770
3099,1,1,Nellore,1,0,26,702552
4957,1,2,Siliguri,2,1,46,1103017
2966,2,3,Bikaner,0,0,13,674229
1375,2,1,Lucknow,0,1,35,492686
1262,5,1,Pune,2,0,2,478331
1266,5,3,Nellore,0,1,22,593980
3406,5,3,Bhavnagar,2,1,39,1004940
4388,4,3,Gurgaon,1,1,28,1106497
4395,4,3,Kanpur,2,1,44,1125193
2944,2,2,Bilaspur,1,1,2,782415
4979,2,2,Bardhaman,0,0,11,900966
4737,5,2,Jaipur,2,0,48,1091718
2893,4,2,Tiruchirappalli,0,1,37,743968
2901,3,1,Kolkata,2,0,26,701890
3699,4,3,Bareilly,0,0,28,778170
4634,2,1,Coimbatore,1,1,26,1009912
2652,4,1,Madurai,2,0,17,739818
2444,2,2,Gopalpur,0,0,3,493039
1045,5,1,Vadodara,2,0,14,452446
4892,5,2,Warangal,2,0,16,1045748
1599,5,3,Nanded,1,1,49,701276
1719,3,2,Warangal,0,0,36,513145
2912,3,3,Salem,2,0,28,780762
2292,2,2,Mumbai,2,0,28,677941
1600,1,1,Visakhapatnam,2,0,25,462192
1380,3,1,Chandigarh,2,1,9,564362
1117,2,2,Moradabad,2,0,11,423621
4637,4,3,Aligarh,0,1,37,1061541
3163,5,3,Bhiwandi,2,1,43,966397
4701,5,2,Bikaner,2,1,45,1197714
1259,5,1,Tiruchirappalli,2,1,21,601518
2098,2,3,Malegaon,0,1,2,632926
2503,5,2,Ulhasnagar,2,0,34,784568
3352,3,3,Hubli,2,0,42,802707
3054,4,1,Puducherry,1,1,13,864375
1365,5,3,Srinagar,1,1,5,623429
2657,2,2,Bikaner,2,0,11,704005
3570,4,3,Indore,2,0,29,926810
4419,5,3,Warangal,1,1,47,1062424
2461,1,1,Visakhapatnam,0,0,28,491456
3024,5,1,Etawah,0,0,28,713813
4286,3,1,Jalandhar,1,1,5,957711
3476,4,1,Ghaziabad,2,1,20,894081
1790,3,2,Mysore,1,1,37,689576
4569,1,3,Rourkela,0,1,39,971064
4611,1,3,Raipur,1,1,10,1035300
1746,3,3,Dehradun,0,0,32,495321
3414,4,3,Shillong,2,1,29,920953
1312,1,2,Lucknow,2,0,2,491755
1537,1,1,Chhapra,2,1,1,544012
1920,5,3,Patna,0,1,20,665165
2077,2,3,Hyderabad,1,1,1,694191
4612,1,1,Etawah,2,1,4,987399
2490,4,1,Kadapa,0,1,15,662946
3912,4,3,Bhavnagar,2,1,47,1011141
4235,5,1,Chhapra,1,0,30,935721
3829,4,3,Noida,2,1,6,1000362
3381,5,3,Lucknow,0,1,38,923179
4618,1,3,Sangli,0,0,1,869625
1797,1,3,Hubli,2,0,7,518767
1347,1,3,Guntur,2,1,5,610442
1272,1,3,Ghaziabad,0,0,49,362208
4010,2,1,Madurai,2,0,7,849341
1719,2,2,Bhubaneswar,2,1,36,635604
2773,1,2,Vijayawada,2,1,3,757263
4485,4,3,Kottayam,1,0,12,976201
3547,5,1,Navsari,1,1,15,944231
4164,3,3,Hubli,1,0,20,887882
1684,5,1,Jaipur,2,0,41,606412
3126,3,3,Surat,0,0,21,702202
1621,3,3,Kakinada,2,0,32,600589
3039,1,2,Nanded,2,1,12,813453
4288,3,1,Ambala,1,1,37,1007014
1946,1,1,Kadapa,0,1,40,555909
3405,2,2,Bhopal,1,1,47,916607
3665,4,2,Kadapa,0,1,7,851490
1506,3,2,Chennai,2,1,45,645842
2582,4,2,Hubli,2,1,31,828779
4252,1,1,Mumbai,2,1,1,945074
3623,3,1,Lucknow,0,1,11,807911
4317,5,2,Ghaziabad,1,1,45,1085392
1243,2,3,Coimbatore,1,1,34,594684
1505,2,3,Mathura,1,1,19,538781
1421,3,3,Srinagar,0,0,11,423946
4391,2,3,Belgaum,0,1,33,1020075
4158,5,1,Guntur,2,1,33,1115460
3264,4,1,Jaipur,1,1,8,848478
4561,5,1,Ludhiana,0,1,45,1011081
4590,2,3,Davanagere,1,1,8,1026622
4349,4,2,Faridabad,1,0,34,973744
2872,5,3,Bhiwandi,0,0,40,727921
4793,1,1,Belgaum,0,1,27,993888
4056,1,3,Pune,2,1,29,1012370
2192,4,2,Hubli,2,1,14,790449
1329,4,2,Nashik,2,0,34,588394
1649,4,3,Ahmedabad,1,1,45,655670
2464,1,1,Tirupati,1,1,37,711012
1390,5,1,Vadodara,2,0,1,562301
2519,4,1,Puducherry,1,0,9,640519
1380,1,3,Nellore,1,1,10,518559
4377,4,1,Ambala,1,1,30,1066341
1741,4,3,Bangalore,1,0,43,529724
3010,4,1,Mathura,0,1,18,715601
1819,1,2,Malegaon,0,1,17,507609
1672,5,2,Etawah,2,0,6,631838
3560,1,1,Kolkata,2,1,11,868002
2771,1,3,Delhi,1,0,24,690518
3996,4,1,Siliguri,1,1,36,1009752
2211,3,3,Guntur,0,1,33,692060
1929,3,2,Panchkula,1,0,33,560631
2539,3,3,Ahmedabad,1,0,18,618169
1912,1,1,Kadapa,2,0,5,562524
1643,4,2,Udupi,1,0,31,573834
1426,3,3,Jalandhar,0,0,16,423513
1501,2,3,Jaipur,1,0,2,448649
1729,2,2,Navsari,1,0,9,462259
2283,2,1,Faridabad,1,0,2,520231
4584,5,2,Kollam,1,0,37,1044407
3118,4,1,Rourkela,1,1,20,837642
3525,1,1,Bhopal,0,1,17,827922
4249,1,3,Ulhasnagar,2,0,25,920664
1456,4,1,Indore,1,1,19,536150
3236,5,1,Faridabad,2,0,42,844686
1290,4,2,Bangalore,2,0,8,540160
4591,5,2,Udupi,0,1,11,1079253
4836,3,1,Gandhinagar,2,0,13,1056577
1919,3,3,Surat,1,0,13,523120
3339,5,2,Bharuch,1,0,9,831520
2969,4,3,Mysore,1,0,5,687349
1755,3,2,Bardhaman,1,1,18,632378
2658,4,2,Navsari,0,0,40,629806
2834,3,1,Lucknow,2,1,14,850910
2306,4,2,Bangalore,0,1,34,662885
2567,4,2,Bhopal,2,0,22,672577
2869,2,3,Hapur,0,1,48,768398
1376,5,2,Davanagere,0,1,33,539241
4729,1,2,Bhubaneswar,0,1,24,957291
2179,5,3,Madurai,1,1,29,736916
1507,4,1,Siliguri,1,0,13,511176
2436,4,1,Lucknow,0,0,27,594054
3575,5,2,Nashik,2,0,1,862582
4426,4,2,Nanded,2,1,7,1077847
1558,3,3,Bhubaneswar,1,1,4,638658
4834,4,1,Bhopal,0,0,10,934528
4258,5,1,Srinagar,1,1,40,1044378
4102,5,1,Shillong,1,1,35,1012600
3307,5,3,Ujjain,1,0,39,826299
1420,2,3,Dehradun,0,1,16,531692
2552,2,3,Jamshedpur,0,1,27,720951
4622,2,2,Jhansi,1,0,20,886094
1303,2,1,Chennai,0,0,10,407090
1941,2,2,Dehradun,2,0,45,644896
4110,2,2,Shillong,2,0,33,917628
4560,2,3,Pune,1,0,7,944578
4715,5,1,Kakinada,2,0,42,1102865
3589,1,2,Bhavnagar,1,0,44,804778
4741,2,1,Belgaum,1,1,46,1016241
2301,5,2,Faridabad,1,0,22,616768
4274,1,3,Kolkata,0,1,43,997839
2089,2,2,Kadapa,0,0,17,481871
3155,1,3,Arrah,0,1,9,788819
3315,1,1,Hyderabad,0,1,40,757390
3269,3,2,Nanded,1,1,10,800746
2827,4,2,Vadodara,0,1,36,751907
2553,3,3,Mumbai,2,1,31,867365
4161,1,3,Kolkata,2,0,31,905952
1692,5,1,Vijayawada,0,0,5,462142
1254,2,3,Kanpur,2,0,18,512524
2478,4,1,Varanasi,2,1,6,797524
3300,2,2,Bilaspur,0,1,42,814326
1256,5,1,Aligarh,1,1,28,601985
3430,4,1,Mathura,1,0,43,778372
1441,3,1,Nashik,1,1,24,598027
2881,1,2,Rourkela,0,1,5,658365
3646,5,2,Hapur,1,0,28,809868
2113,1,3,Ranchi,1,0,3,579148
4820,1,1,Udupi,2,0,18,967053
3437,2,2,Udupi,1,1,4,808700
1581,5,1,Lucknow,0,1,40,542817
4115,1,1,Malegaon,1,0,49,834532
2735,3,1,Kota,2,1,42,814307
4735,4,2,Hapur,2,1,32,1164623
3645,5,1,Delhi,2,1,32,1036885
1018,2,1,Kollam,2,1,19,510279
2124,5,3,Hapur,1,0,29,640936
4985,2,1,Bardhaman,2,1,33,1107841
3654,4,3,Ahmedabad,2,1,2,980101
4837,3,1,Malegaon,2,0,11,984006
2380,1,3,Thane,1,1,47,719672
2565,5,2,Kottayam,0,1,33,703499
4832,2,2,Moradabad,2,0,41,1003662
3080,4,1,Warangal,2,1,40,895207
2993,1,3,Bhopal,2,0,1,752688
4300,4,2,Guwahati,1,1,42,1022607
2547,3,1,Jalandhar,1,1,17,725340
4701,1,1,Bokaro,2,1,16,1067935
1861,1,3,Shillong,0,0,2,464755
1154,1,3,Vadodara,2,1,49,586602
4494,2,1,Ujjain,0,1,4,901789
1904,1,3,Bhiwandi,0,0,32,521728
2269,4,3,Mangalore,1,1,7,761140
1404,2,2,Etawah,1,1,29,563543
1843,1,3,Madurai,1,1,9,584482
2782,4,1,Delhi,0,0,35,660381
2564,4,3,Ambala,0,0,5,620140
2184,5,1,Indore,0,0,21,520334
1746,4,1,Moradabad,1,1,17,604532
2725,3,3,Surat,1,0,39,738576
4188,1,3,Kolkata,1,1,14,987375
1270,1,3,Panchkula,2,0,32,484114
1769,1,2,Gurgaon,0,0,15,432935
2715,4,2,Kakinada,0,1,21,698749
2510,4,3,Bijapur,2,0,14,731701
4956,1,1,Surat,0,0,41,949802
1171,2,3,Jaipur,0,1,16,495843
1273,2,2,Panchkula,2,1,1,560291
3306,3,2,Gurgaon,0,1,40,861968
2158,5,3,Davanagere,1,1,18,749041
2706,3,1,Coimbatore,2,1,34,844388
4793,1,1,Panchkula,0,1,26,960136
2771,1,2,Delhi,1,1,36,774089
1421,1,2,Gandhinagar,0,1,21,484844
2444,5,2,Kottayam,2,0,1,663815
2209,4,1,Chhapra,1,1,27,746312
3411,5,2,Srinagar,0,0,11,801671
4678,3,2,Tiruchirappalli,2,1,38,1082620
3425,4,1,Moradabad,0,1,14,806172
4594,4,2,Panchkula,0,0,28,968343
1579,3,2,Bhiwandi,1,0,27,460178
1890,4,3,Shillong,0,0,22,539619
1721,2,2,Vadodara,2,1,21,626948
4267,3,3,Panipat,2,1,24,1055629
1880,3,2,Aligarh,1,1,19,655246
2121,2,2,Karimnagar,1,1,24,710322
3652,5,3,Gurgaon,0,0,26,848773
3007,5,2,Gurgaon,2,1,25,916604
3069,5,3,Mysore,1,0,45,798865
2473,4,2,Siliguri,0,1,44,681061
4243,2,3,Nellore,0,1,29,911369
1382,3,3,Srinagar,2,0,10,555301
3181,3,2,Mysore,2,1,11,884076
2449,3,2,Shillong,0,0,24,609261
4096,4,3,Rampur,2,1,24,1041017
3550,4,1,Guntur,0,1,12,860399
4256,5,2,Kochi,0,1,7,987930
4156,4,2,Chandigarh,2,1,40,1099469
2590,5,1,Bilaspur,1,1,17,723701
2786,5,1,Kanpur,0,0,35,624898
1143,3,3,Raipur,2,1,6,559113
2886,4,2,Tiruchirappalli,0,1,12,742999
4981,5,3,Vijayawada,0,1,15,1073824
2702,2,2,Nellore,0,1,32,664260
2435,2,1,Kanpur,2,0,23,631756
1223,4,3,Mumbai,2,1,7,634409
1219,3,2,Madurai,2,0,38,537744
1178,3,2,Guwahati,1,0,31,401199
2654,5,1,Noida,0,0,29,616657
1432,4,1,Ujjain,1,0,44,499654
1264,2,2,Vijayawada,0,0,28,427324
1953,5,1,Visakhapatnam,2,1,12,691902
1428,5,1,Guwahati,0,0,27,488963
4733,1,3,Kottayam,0,0,4,911783
3463,4,2,Navi Mumbai,0,0,21,721273
4524,5,3,Mysore,1,0,9,1020187
3774,2,1,Ulhasnagar,2,0,49,852801
3244,1,2,Ludhiana,2,0,34,786036
2577,2,1,Vijayawada,0,1,37,718366
4124,3,1,Jalandhar,2,1,21,984974
1479,1,2,Srinagar,1,0,23,459391
4514,1,1,Guwahati,1,0,24,878036
2353,5,3,Navi Mumbai,2,0,10,718620
4322,3,2,Jaipur,1,0,38,902968
